TweetDate,TweetText
"2020-04-29 04:54:31+00:00","so niceeee. mengaruk je tak guna kan, vivy itu, duck ini. we show the capitalist what we can do to bring them down " 
"2020-04-29 04:42:23+00:00","Time Nia post ni kat her ig, aku taktau pasal collab dia dgn soonaru tu and i thought Nia participate in vivy punya the artsy duck. Yelah sebab sama gila!!!! Aku yg bru first time tgk pun tak boleh differentiate beza dia apa...Baca kat twitter baru tau apa jadi... " 
"2020-04-29 04:38:47+00:00","kenapa duck vivy tu tak buat je concept dari itik itik satu dunia. sebab itik macam macam jenis and colour ada. lawa lawa pulak tu." 
"2020-04-29 04:26:53+00:00","Dh tghr n artsy duck semua belum sold out. Guess people are not blinded by your fauxpology vivy " 
"2020-04-29 04:20:31+00:00","beria la bash vivy duck tapi kang keluar design baru kau berlumba beli. almaklomat duck! " 
"2020-04-29 04:14:43+00:00","Korang takkan boleh buat vivy miskin dengan boikot tetapi korang boleh buat Duck tutup kedai dengan beberapa accessories tertentu." 
"2020-04-29 04:14:33+00:00","Kejap lagi baju kelawar versi duck pulak keluar kot yang tu sape pulak nak saman vivy?" 
"2020-04-29 04:12:23+00:00","Anything i dont know about vivy the duck today.. " 
"2020-04-29 04:08:51+00:00","Vivy ni dulu, org tiru duck klcc dia, kemaen dia mengamuk... hmmmm..." 
"2020-04-29 04:03:44+00:00","Once you go quack, you never go back #Duck #Vivy" 
"2020-04-29 04:01:02+00:00","yeah, seems like the duck team lost their own touch just like that, for what reason idk what happened behind the scenes. And the worst of the worst scenarios just kept coming for Vivy.. This year is just aint for her, its so ugly" 
"2020-04-29 03:57:14+00:00","“Lepastu nanti buat mcm dia mangsa keadaan” - Vivy Dikecam Lagi Lepas Keluaran Baru dUck Sekali Lagi Dituduh Tiru Idea Orang " 
"2020-04-29 03:55:11+00:00","might just mute duck and vivy" 
"2020-04-29 03:51:53+00:00","All the followers or duck and vivy is cancel. Shame on you vivysepetcopydesignpukimakanakaharam " 
"2020-04-29 03:50:47+00:00","Y'all going like vivy is cancelled and yet still desperate having duck I don't know people " 
"2020-04-29 03:44:20+00:00","tapi aku tak unfollow pun vivy, hahaha tu lantak dia lah sebab aku follow dia sebab sarah maryam daniel. plus kekadang vivy ni kelakar. bukan sebab duck" 
"2020-04-29 03:39:42+00:00","Duck/vivy yusof &amp; plagiat berpisah tiada. " 
"2020-04-29 03:28:51+00:00","ramai org tak faham apa maksud nia pasal duck tu. org ingat vivy plagiat design tudung. actually tudung tu takde hal untul nia sebab pattern camtu kau google pun boleh dapat. tapi dia marah sebab the whole concept sebijik. the mood, the environment." 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-04-29 03:26:44+00:00","Vivy punya statemnt ckp tak ciplak ,padah terang terang lagi bersuluh semua tiru . Poor duck " 
"2020-04-29 03:17:58+00:00","Tau tak semalam bila aku nampak nia post gambar dia & vivy’s artsy duck, aku ingat nia participate dalam the artsy duck sebab sama gila. Aku nyaris nak komen “you are in artsy duck nia!!!” Nasib baik dia off komen. Kalau tak buat malu aku je hahahahaha" 
"2020-04-29 03:09:15+00:00","Tak saman sbb takde power and duit? Power sgt ke vivy tu sampai kau tak berani saman? Aku rasa if kau truly teraniaya, you will fight for it no matter what. And duit tu will come. And people will support you. But nahhh, just buat scene, then senyap. Esok tudung duck semua licin" 
"2020-04-29 03:08:43+00:00","I might as well mute the words duck and vivy cause man, she has been making her comeback every szn" 
"2020-04-29 03:03:46+00:00","Same goes to Apple product. Even now component dalamn iphone lebih murah dari Huawei, org still nk iphone lg. Sbab brand. Vivy letak brand dUck dia kat level macam tu. And orang dah pun pandang level dUck ni macam tu. Tak jadi la high class punya brand kalau jual stapler RM10.." 
"2020-04-29 02:58:34+00:00","Sib baik dah tak Stan Vivy Yusof dah ehek dulu je mangat sampai nak sampul raya dUck wkwkekekekeke" 
"2020-04-29 02:46:05+00:00","Done mute any words from duck or vivy. Dont want to get involved in this emotional things. Bazir puasa aku nanti nyah!" 
"2020-04-29 02:45:55+00:00","Hahah vivy tu acah kreatif je, bila dah kantoi terciduck dia lepastu lagi mahu cover dia duck tiru sesiapa Allah maha adil la vivy. Kau duck tiru idea orang, lepastu sell kau naik macam tu je. Now, Allah tunjuk siapa vivy ni sebenarnya." 
"2020-04-29 02:31:32+00:00","VIVY IS CANCELLED and FYI i already unfollowed her and FV and duck on ig and even uninstall FV apps AND UNSUBSCRIBE her youtube channel" 
"2020-04-29 02:28:12+00:00","Teruk jatuh saham vivy semenjak PKP.Kalau PKP dilanjutkan lagi mahu collapse duck group sebab kesombongan owner dia." 
"2020-04-29 02:27:17+00:00","(3) RT iamLiyaNashita: Dah. Dari dulu memang tak berkenan dgn FV / Duck brand. Not a drop of originality in the brand. Good job vivy yusof for…" 
"2020-04-29 02:24:40+00:00","Kesian Vivy, dia puasa dUck?" 
"2020-04-29 02:16:20+00:00","Harini tweet vivy is cancel duck is cancel dua bulan lgi up story tudung duck dengan caption reward for myself " 
"2020-04-29 02:14:43+00:00","Hahahhaha.. Pagi2 aku bukak twitter, nama vivy and duck kecoh.. Lagi sekali??!!!! Dah ahh.. Nak makan popcorn puasa pulak... Haihhh" 
"2020-04-29 02:14:31+00:00","Mmg tak pakai pun tudung vivy duck ni kita pakai beshe beshe je" 
"2020-04-29 02:14:12+00:00","Vivy nafi ciplak #vivyyusof #dUCk https://malaysiagazette.com/2020/04/29/duck-ciplak-rekaan-orang-lain/" 
"2020-04-29 02:11:47+00:00","Unfollow vivy. dUck. FV. Delete FV apps. GOODBYE. THIS. IS. TOO. MUCH" 
"2020-04-29 02:05:13+00:00","I dont understand why Duck / Vivy doesnt take it down jer. Boleh jer postpone the release, buat new photoshoot and new campaign. Worth it ker release the scarf with all these backlash eventho the scarf gonna sold out anyway? " 
"2020-04-29 02:03:50+00:00","Aku mute segala perkataan duck, plagiat, vivy. Semak aku. Jahat ye vivy ni. Jahat." 
"2020-04-29 01:58:55+00:00","Duck Gigi punya, Vivy Teh Ais Zayn Malik punya #helok" 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-04-29 01:53:32+00:00","#ufos #ufo2020 #PENTAGON #lockdown #LockdownExtended #historicalyear1948 #ReleaseJMIPeople #WednesdayWisdom #gigi #Vivy #wednesdaymorning #ZaynMalik #Duck #GigiHadid" 
"2020-04-29 01:49:34+00:00","Vivy Yusoff is trending again..dUck is still Quacking!! sigh. " 
"2020-04-29 01:43:09+00:00","Waking up reading vivy &amp; duCK trending again " 
"2020-04-29 01:41:45+00:00","Pastu ada yg ckp bila org tiru duck, vivy mrh siap buat video. Well, yg dia mrh tu palsu vietnam ok. Yg ltk brand duck tp brg palsu." 
"2020-04-29 01:39:12+00:00","Si bodoh yang beli duck ni bukan sebab kualiti dan bukan tahu design pon, dorang beli sbb brand dan ade duit dan sanjung si vivy tu je. " 
"2020-04-29 01:37:43+00:00","Seriously, am not a vivy’s fan. Meniru menciplak is never okay. Aku tak beli artsy duck tu. Tp aku nmpk la selalu mmg dia je kena attack. Bila brand lain meniru2 ni, tak kena pun. Nmpk la betapa brand lain tu org tak amek kisah pun kewujudannya" 
"2020-04-29 01:35:11+00:00","Im sorry but i really love duck my fav was faux cashmere . Kain dia sumpah selesa . But i tak sokong bab dia curi idea and design orang . In fact i banyak beli pun yang plain biasa je i think vivy patut cari designer lain " 
"2020-04-29 01:34:49+00:00","New product by @ThedUCkGroup designed by Vivy Yusof herself and was inspired by Cristiano Ronaldo. The new Limited Edition dUCk x Manchester United gonna launch tonight at 10pm. #duckscarves #duckcollection #ducktravels" 
"2020-04-29 01:34:22+00:00","Feel so bad for my sch senior who is now part of the Vivy duck drama " 
"2020-04-29 01:32:44+00:00","Vivy is cancelled. Duck is cancelled. " 
"2020-04-29 01:21:40+00:00","Vivy berjaya atas nama bapak dia je. She got no brain, no creativity, no hardwork. Jangan cakap dgn aku, dia hustle brand dia guna otak. Duck ni nak acah supreme ni tk kesah pun, tapi jangan plagiat hasil seni orang. Dari design ke concept, sama. Trash. " 
"2020-04-29 01:18:28+00:00","Do plagiarism, then claim as artsy. ‘Liked the art class in school’. So lame. I jarang nak komen isu Vivy or Duck. But this time, i cannot..sbb main isu creativity. Yes design lain sikitt, tapi the CONCEPT is SAME " 
"2020-04-29 01:07:42+00:00","Almari syahira rahman - vivy yusof - itik - duck - itik copy idea orang - duck copycat Hahahaha okok saya gurau je hihihi" 
"2020-04-29 01:05:27+00:00","Oppss i did it again #ducks #vivy" 
"2020-04-29 01:01:51+00:00","The only duck i owned is a fake one given to me. So vivy must've hate me. " 
"2020-04-29 00:58:49+00:00","sian vivy sian nia taktahu nak backup siapa hahahahahshshshsha if nak beli the latest duck, kena beli soonaru sekali hehe baru fair, easy pz " 
"2020-04-29 00:56:54+00:00","Wowowowowowow vivy yusof plagiat idea SleepyIama hahaha aku tak kenan betul lah dgn dUCk ni dr dulu lagi srs" 
"2020-04-29 00:37:04+00:00","FB tiger rohingnya sini vivy ciplak. Tp tulah orang kaya ni selalu spin duit dari hasil untung buat donation la charity la. Pastu orang kita ni boikot sedo2 duck buat 70% less tiba2 laku keras. Hmm tah la baik ngisap jela " 
"2020-04-29 00:34:20+00:00","Duck and FV in general built their brand around socmed yet ironically, Vivy keep fcking up on socmed." 
"2020-04-29 00:32:26+00:00","Aku mimpi aku masuk satu tandas awam ni. Tapi takde Satu pun toilet tu boleh guna sebab lubang toilet dia semua tersumbat sebab ada orang buang tudung duck dalam tu. Ni mesti sebab terbaca isu Vivy yusof yang sedang trending kat Twitter sekarang ni. " 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-04-29 00:30:21+00:00","can ppl stop quoting "it's the holy month, so be patient" shiz? this anger is NOT irrational. a small business literally just got played big time, amidst a PANDEMIC, by a hypocrite elitist. this is the repercussion vivy and Duck badly deserve. so fgs let ppl be angry." 
"2020-04-29 00:27:39+00:00","Ducking again tis Ramadhan? #DudukRumah &amp; WATCH Pokok Besi (Duck inside) https://www.youtube.com/watch?v=n-9T7aDV7Nw MITI mino Ustaz Ebit Lew Handsome Anis Sebab Vivy Yusof Comel Wendy Hollywood Gigi Teh Ais " 
"2020-04-29 00:26:44+00:00","Vivy ni boleh jadi role model actually to most of us Contohnya even kau tau kau salah, or part of your team are wrong Stand your ground, whatever happens happens Don't even back off Fight till the very end Use every single drop of proof Sampai semua senyap #dUCk" 
"2020-04-29 00:13:56+00:00","Vivy ni mmg teda stail sndiri ka? Why always wanted to steal people's idea and make it hers just by putting DUCK brand on it? Like wtf girl. WE SEE THAT! Rich people are stupid." 
"2020-04-29 00:08:08+00:00","Vivy Yusof doomsday and the Duck downhill..." 
"2020-04-28 23:46:03+00:00","Vivy ni bila org buat tudung fake duck sibuk la nk petik nama Allah bagai. Hg tiru design org tak pikir tuhan pulak. " 
"2020-04-28 23:44:27+00:00","IKR! For years I keep on saying she need a better PR team cause all the statement that she keluarkan could have been better. It lack of empathy and people catch on to that. It’s a shame, because duck and vivy becomes one entity and whatever she say represent the brand" 
"2020-04-28 23:42:19+00:00","Lets not support both duck &amp; vivy forever. She not even sorry w what she n her team have done" 
"2020-04-28 23:39:14+00:00","Utk kali ke berapa entah time pkp ni duck dan vivy trending " 
"2020-04-28 23:31:35+00:00","Vivy... Duck... Sinking... Is this... " 
"2020-04-28 23:21:23+00:00","But with the whole Duck case, I don’t understand why they didn’t change design direction knowing they sell something similar in their website? I mean according to Vivy they had almost 2 years to develop the design, why be lazy and recycle an old design?" 
"2020-04-28 23:21:15+00:00","Isu pasal dUCk ciplak design orang... Vivy kata team dia dah design on June 2018. While Nia launch on Dec 2018. Still, kau dah tahu orang tu launch &amp; jual dekat platform kau, untuk apa kau proceed dengan design yang sama tahun ni????" 
"2020-04-28 23:16:46+00:00","Walaupun I beli dUCk, tapi I tak pernah follow dUCk page or vivy herself. Idk but I'm not one who follows entrepreneurs or celebrities on socmed lol" 
"2020-04-28 23:11:39+00:00","Masalahnya nanti perempuan ii kaya beli jugak tudung duck tu support jugak si vivy haha mendela" 
"2020-04-28 23:10:35+00:00","vivy and duck trending againz" 
"2020-04-28 23:10:29+00:00","Artsy dUck this time vivy jual murah? Normally bukan RM300 ke " 
"2020-04-28 23:10:09+00:00","pagi pagi dah penuh dgn duck ,vivy ,gigi ,hahaha" 
"2020-04-28 23:04:40+00:00","Haritu kes vivy kata taknak beli dah 'no more duck scarves', 'vivy is cancelled' dan etc. kalini vivy buat hal lagi, and benda sama jugak 'kalini taknak beli dah, serious' dan etc. esok lusa siapa tahu ? Begitulah seterusnya bergilir-gilir sampai abg jamil mampos " 
"2020-04-28 22:57:20+00:00","And why Senegal is not trending here in Malaysia? They invented a $1 kit for covid19. Then, here goes Malaysia lagi kisah vivy duck tuu " 
"2020-04-28 22:55:00+00:00","pasal isu vivy yusof tu kan, saya tak nak la komen apa2, saya tak de la suka dia or tak suka dia, hshshshshhs saya antara orang yang gi vietnam beli fake duck lolll sorry vivy, tapi serious weh, apa benefit yang you all dapat pergi carut2 kat socmed macam tu?" 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-04-28 22:52:49+00:00","Not a fan of Vivy Yusuf or duCk,but from one issue to another..i feel sorry for her..dugaan org business agaknya ya..from issue B40,BOD UiTM and now issue copy design tudung duCk (again) pulak..katalah apa pun,Vivy Yusuf tetap kaya raya..Selamat berjuang pd semua!!!" 
"2020-04-28 22:51:58+00:00","Vivy and duck trending rn pft" 
"2020-04-28 22:49:53+00:00","Seeing Vivy / Duck on twitter. Isu apa lagi yg dibangkitkan bulan Ramadhan ni? " 
"2020-04-28 22:49:27+00:00","Hmm korg ni 10 kali cancel vivy, cancel duck, pastu cancel balek ape yg korg cancel tu, pastu repeat " 
"2020-04-28 22:47:05+00:00","I've check on theduckgroup ig and their artsy duck campaign and I read all nia's ig story related to this. So vivy is cancelled again for this month? " 
"2020-04-28 22:36:51+00:00","Aku dh jumpa cerita vivy duck nie viral, nie org panggil plagarism ke plagirsm ke ntah benda yg aku tau kes nie sama mcm samsung tab tiru ipad " 
"2020-04-28 22:36:08+00:00","Kembali kita dalam rancang vivy dan kaki jilat duck dah bodoh ke belum " 
"2020-04-28 22:35:23+00:00","hahaha ada sorang tu tweet back up vivy nak mampos astu ckp yg kecam ni tkpernah beli duck pon hello tak worth pon beli tudung mcm tu ? design bukannya cantik sgt blah lu" 
"2020-04-28 22:35:04+00:00","Vivy la duck la. Hmm awek aku beli tudung 4 segi, lipat jadi 3 segi je. Tu pun cantik dah aku tgk. Plain lagi " 
"2020-04-28 22:33:38+00:00","Vivy Yusof and Duck is cancelled. Yall saying the same stuff and recycling over and over again" 
"2020-04-28 22:33:19+00:00","Dah nak masuk seminggu ramadhan, kisah #vivy dan #duck nya belum selesai lagi. I think we need to move on...if you dont like the brand or the founder, just find another..." 
"2020-04-28 22:25:57+00:00","Dpt free stuff? Vivy bg sy pliz. Sy x pernah kecam vivy malah x pernah beli duck pun. Apa kata bg sy telekung duck free nnti sy puji vivy yg baik2 aje " 
"2020-04-28 22:20:23+00:00","Dah lama dah aku boikot si Vivy nih. Tapi iyelah. Puak2 dia nih ramai. Pakai dUck another level of queen laaa for them. Padahai hang boleh dapat tudung harga lagi murah pada tuh sama jaaa quality " 
"2020-04-28 22:18:54+00:00","aku ingat kes Vivy Duck ni dah settle , rupanya trending balik" 
"2020-04-28 22:16:19+00:00","Tiber Vivy and duCk trending ni. And again ke apa? Hahahah " 
"2020-04-28 22:15:59+00:00","idk why FV and Duck is ever relevant. and Vivy. Takdak guideline ka kata kalau lebih a certain percent of similar elements, kira plagiarise. " 
"2020-04-28 22:14:55+00:00","Oh BTW there's another vivy scandal pasal dUck lagi baru reda satu timbul lagi satu isu dia ni. Go on keep me entertained during MCO phase 4 pulak." 
"2020-04-28 22:13:30+00:00","Tak pernah minat duck or either vivy yusof" 
