TweetText,TweetSentiment
* Faktor penentu harga perhiasan emas* Harga perhiasan emas dibanderol per/gram mengikuti harga emas acuan. Yg bed https://t.co/Fmq3lKlBLo,neutral
"Politik Terengganu Tenang, Tapi Cuba Digoyang Kera. Selalu disebut orang, jika tiada angin, mungkin pokok digoyang kera. Begitulah gambaran yang sesuai diberikan bagi menjelaskan isu kononnya ada pihak mahukan pertukaran MB Terengganu, Dato' Seri Dr Ahmad Samsuri. -A thread- https://t.co/fHvhI91uYO",negative
kadang2 boring juga,negative
Saat makan disalah satu foodcourt kelapa gading : Kerja dimana mas ? : Wings pak : Di daerah mana tuh ? https://t.co/7AIBMHSu3r,neutral
@KKMPutrajaya @protecthealthco Di ampang bila lagi,neutral
@rdh8tv hahaha ingat sayang orang lain tadi,neutral
lebih 10 kedai pusing cari roti perangcis. harapnyaaaaaaaa dekat sds ni ada lahh.,neutral
"Info Barisan: UU Ciptaker paling banyak memberi insentif industri batu bara. Jika ditelisik, setidaknya sampai tah https://t.co/y7B22nYkBC",negative
Area Sibu sesiapa mok Lotus Biscoff Cheesecake boleh pm kmk k!! Kmk ada readystock tok hehehe RM18 sekontena. Kmk boleh tlg COD ataupun ktk boleh self collect dimpun di rumah kmk klik link utk order tq https://t.co/YpzJyW3uhn https://t.co/XHDzt648Pa,positive
Indonesia Bertekad Jadi Batu Sandungan Vietnam #indonesia #vietnam #dubai #kualifikasi https://t.co/LtP28cOxCj,neutral
@Noheroess @JfcukinJoker Hahahaha. Aku nak join gak,neutral
@pincesaleya YE MAI ANIS MASUKKAN BATU DLM HIDUNG SAMPAI KENA GI HOSPITAL HDHAHAHDHAHHSHAHS,negative
@ndhrahzaidi Kau biar betul nad tp kalau utk kau apa salahnya HAHAHAH,neutral
Tak semua twitter spaces bermanfaat.,negative
"Nak agih kena ada kumpulan escort kiri kanan depan belakang amek gambo, video..interview sikit... Haa gitchew",negative
"Lebih 5,000 KIR Di DUN Balingian Akan Menerima Bantuan Bekalan Makanan BKSS 6.0 MUKAH: Sekitar 5,555 ketua isi rumah (KIR) di Dewan Undangan Negeri (DUN) Balingian akan menerima Bantuan Bekalan Makanan Sarawakku Sayang BKSS 6.0. Berita Penuh di https://t.co/6urMO4GWn5 https://t.co/pzYhKiNMql",neutral
"Sepanjang sejarah manusia,Israel selalu mjd cerita. Ttg keangkuhan, pembangkangan, dan pengkhianatan. Keberadaannya https://t.co/VcOuLRfmzz",negative
@karmenlunarx Kena tukaqla nt. No more Pearl of the Orient. Dah jadi Penang Darul Kondo,negative
@shaniadibella WAKAKAKAKKAKAKKA TERSEDAK KEROL AMENG. CIAN DIA,neutral
@LHyeri0906 Kayanya itu batu ginjal,neutral
@kebi___ @ZakiHafifi @YobJelebor Pernah tgk bangman menari kpop?,neutral
@zukhviri Hehe. Aku pun xhabis explore walau dah pakai dekat setahun.,neutral
"Dicela tapi menyebabkan kamu mawas diri itu lebih baik daripada dipuji tapi lupa diri, karena tidak selamanya puji https://t.co/yxwCqiubEd",negative
Block unblock teruihh. Tak relax lah minah tu,negative
hari hari saya bermalas malasan,neutral
Menunggu vaksin seperti menunggu jodoh yang tak kunjung tiba,negative
"#InfoOnWheels sekitar Parlimen P.122 Seputeh pada pagi hari ini, 8 Jun 2021. Kawasan yang terlibat : Jalan 1/109F, Taman Danau Desa Jalan 2/109F, Taman Danau Desa Jalan 3/109F, Taman Danau Desa Jalan 4/109F, Taman Danau Desa Jalan 5/109F, Taman Danau Desa https://t.co/KSZpsFs201",neutral
"""Saya telahpun menemani ibu saya yang berumur 73 tahun ke Kompleks Masyarakat Penyayang di Pulau Pinang beberapa ha https://t.co/LH0OO4vkv0",neutral
@Sasa80499223 Sexuality Only WA +62 857-1875-9887 KOTA BATU dan SEKITARNYA,neutral
"@Faridbaha @azraeimuhamad Mysejahtera tu yang marhaen. Yg VIP, anak menteri, kerabat2 tak kira sekali",negative
Hee lawakan sbb tu terus beli https://t.co/UuPSZpNAgW,positive
Nk run x pg ni..,neutral
"jika dulu begitu sekarang begini wkwkwk trit hair care dari aku, si anak mager https://t.co/Q9x2z482T3",neutral
"@faizedzahar Hi Saya ada jual nasi arab Promo harini beli 3 pax FOC 1 pax &amp; dapat FOC 3 side dish lagi Cover KL, lembah Klang &amp; kawasan sekitar Feel free to ws for more details https://t.co/dkcINNxWwO https://t.co/GtAbLFZtt3",neutral
Of cos I team minum #VIDAC je. Tak kuasa I nak perah buah semata2 nak dpt 1000mg Vitamin C Siap ada perisa masa https://t.co/N2m89m0dgV,negative
Netizen Sayu Lihat Feri Ikonik Pulau Pinang Dibiar Tenggelam Di Sungai Perai https://t.co/K5aVUkbY59,negative
"Bila pandangan manusia kita jadikan maksud, semua urusan &amp; amalan akan Allah swt minta kita tagih dari mereka. PAG https://t.co/v7O9YApCyC",negative
Sik berjait aku tok alu jd chef! Hahahaha pttnya hantaran ria mahal gk edehhhh,neutral
Apa lagi simbol yang sinonim dengan Kesultanan Melayu Melaka selain pelanduk dan pokok Melaka?,negative
IOW PKPD 2021 / PROKLAMASI DARURAT / NATIONAL TASK FORCE / VAKSIN COVID-19 PEJABAT PENERANGAN DAERAH BESUT Parlimen : P.033 DUN : N02 DUN KOTA PUTERA Tarikh : 06 Jun 2021 ( Ahad ) Masa : 2.00 Petang - 4.30 Petang #MalaysiaPrihatin #japentrg #kitaAkanmenang #Covid19 https://t.co/U9FTx3vC5v,neutral
Aku pos ritu lambat nau nk sampai. Kali ni pos ptg semlm rini da sampai klang. Cepat pulak,neutral
Hujung tahun banjir kau tunggu je rancangan masak sambil datang bawa cupcake,negative
Pelajaran yang dapat dlm projek ini: 1. Kontrak biar jelas. Saya akui ketika itu hanya nak bantu beliau atas kapas https://t.co/DINjbcbf2m,positive
BREAKING: Roberto Martinez mengumumkan Kevin De Bruyne telah menjalani operasi pada rongga mata pada hari Sabtu. [@svenclaes] https://t.co/FEjjDPdCOG,neutral
@bkandewipersik @babubukanbubu Burung gagak ;( Biar pada takut,negative
Nikmati saja tampa banyak mengelu,positive
Boleh pulak terlepaih tarikhhhh,neutral
"Membe kat sebelah je, siap nak kena campak gitu",negative
#InfoOnWheels sekitar Parlimen P.118 Setiawangaa pada pagi tadi. Kawasan yang terlibat : Klinik Kesihatan Kuala Lumpur Pusat Rawatan Islam Jalan Tun Razak Pusat Penilaian COVID-19 (CAC) Stadium Titiwangsa Pusat Darah Negara Wisma Sejarah Wisma BERNAMA https://t.co/zbPyFwTXg1,neutral
"sekarang memang ada perlawanan siapa nak tambak &amp; jarah hutan paling cepat di Malaysia ke? Sarawak dah banyak kena tebang hutan, Tasik Chini dah macam nak botak dan sekarang Penang kekal dengan idea tambak laut? Senang cerita, SEMUA SAMA JE! TAMAK! MUNAFIK!",negative
@snrliyana @Shaziera_Nadia kalau share dgn yg kat Prah elok jugak ni. hihihi,neutral
Selamat malam dunia tipu.,negative
Omg aku ada gigi berlobang niii dah tak tau berapa lama berlubang,negative
"Salam guys. Standard hisyam buat pc sekejap je then jual. So ada pemberani tak? Harga aku spend almost RM 18,500 macam tu. Aku mencari RM 16,500 sahaja. Cod area Pasir Gudang atau Jb. Lain tempat boleh je pos. Specs ada dekat next tweet. https://t.co/DiCeGN3NUa",neutral
@iffaaqeela_ Saya manja lah awak taktau ke,neutral
@rabieaunie Janji main game bola eh,neutral
"Ya allah , cukupkan aku dengan yang halal &amp; jauhkan aku dari yang harap . Selamat pagi",positive
report tah bila nak start buat,negative
Otsus Papua sangat penting untuk pembangunan Papua https://t.co/6WA8TQ5Jay,neutral
@ayidmazlan_ Tengok kat mana,neutral
@danillajpr terbaik memang,positive
Aglo hibrida Indonesia edisi lawas yang tetap masuk di daftar para kolektor dan petani Aglonema lokal. Aglonema Widuri. https://t.co/OuZlg1Vgdv,neutral
"Hahhahahahah, baik masuk terus rumah dia. Mana tahu dpat mask Jovian free.",neutral
@adlyzulkefly Ni macam kengkawan zaman sekolah lah tuan. Eleh aku kalau 1:1 dengan dia boleh menang punya Bila https://t.co/VT5AOCvVpV,neutral
hr 186 bpm,neutral
Sch! semoga membantu Trivia: Perang Khandak dimenangkan oleh kaum muslimin karena ide Salman Al Farisi mem https://t.co/l580f7wx6D,positive
Slmt pgi. Apapun underwear yg anda kenakan semoga mnjadi pemicu semangat diawal pekan https://t.co/EMq0cn7VFN,neutral
@AMboy92 jom ehh class kita kat mana ya lab fizik ke,neutral
@ImanAbdulRahim Siapa cari Kad Watson Pusheen Touch N Go yg comell ni Jemput2 la join group PS i https://t.co/1n83o3L91u,positive
@fedtriyahya Sarawak,neutral
@Fitri_Cinonet Knn kot2 mana tau terlupa letak spender kt mana hhahah,negative
@jcengguk Bismillah dom subang btw thank's for GA nya ka semoga dilancarkan terus rezekinya sehat selalu,positive
Makin comel pulak tengok bila dia jeles.,positive
Aku nak tweet panjang panjangggggggggg,neutral
@Halimlahh @EmanHalia Ko pikir apa ni halim. Dah dua tiga hari cam tak tenteram,negative
@milkyoongle AKU DAH SIAP BUANG SUNGAI BESAR LAGI,negative
Harammmm betul perangai,negative
Rj Samaniya in #conversation with Mudasir Rehman Malik Only On #Radio #Chinar 90.4 #hardilkidhadkan. https://t.co/2FUXyZrB3U,neutral
07.20 WIB #Jalan_Layang_MBZ Cikunir - Tambun - Cikarang - Karawang LANCAR. ; Karawang - Cikarang - Tambun - Cikunir LANCAR.,neutral
"@SaifulEnver Hahaha mcm pernah dengar hahahaha ooooo ini bukan one hit wonder, ini hit the bottom rock",neutral
@noraisahrazak ni cerita sweet sour tu ke?,neutral
Special keratoconus lens diperlukan bagi membantu penglihatan. Jenis keratoconus lens yang diberikan adalah berbeza https://t.co/wjfs89xMMW,neutral
Once is a mistake. Twice is neglect. Thrice it's enemy action. Terlalu kerap pula insiden bilik rekod jenayah terbakar. Mungkin kerajaan boleh upgrade kesemuanya ke versi digital dengan distributed storage dengan multi-sandaran bagi mengelakkan keresahan orang ramai. https://t.co/lKMQGZCLpo,negative
@Iarismanis Yukkk 4Ok/bulan Order via dm / https://t.co/PihXT0aVPI https://t.co/HJdePg7Zv1,neutral
"Selamat pagi ,dan beraktivitas ,salam sayang dari sini #gayindonesia #gaybatam #gaykepri https://t.co/EdoDAbT8VT",positive
Rendang Daging Sara @Uqashasen is back guys #RinduAwakSeparuhNyawa @shukriyahaya @fizoomar,neutral
[Video] PdPR | Sabah Peruntuk RM15 Juta Beri KomputerRiba https://t.co/DnhrW67sy1 https://t.co/LZ0HdSK4h8,neutral
"Kalau email tu dihantar kepada ramai penerima, jangan ""reply to all"" jika hantaran melibatkan jawapan personal. Bua https://t.co/rSpl1Gcq0o",neutral
"TERKINI: Pakej Kita Selangor 2.0 Data Internet Selangor Internet tanpa had kepaa 70,000 orang kump. B40 - RM35 sebulan yang akan diberi subsidi RM20 sebulan - Hanya bayar RM15 Akan dikemaskini di: https://t.co/cmjvLDWiFL #KitaSelangor https://t.co/Q9q0XqGo6i",neutral
Selamat Pagi Perlis. Salam 28 Syawal 1442H. #Perlis #Malaysia Kredit foto : IG @ lensa_arief https://t.co/ylMZCZlpQT,neutral
@CynthiaEllenna Apakah dia bersaudara dgn Abu Rizal Bakri??,neutral
"Raja Bongsu ialah Sultan Abdullah Ma'ayat Shah, Sultan Johor ke-7 yang juga dikenali sebagai Raja Seberang atau Yang Dipertuan Hilir.",neutral
bole ctc diorang tanya. org tak tau. yg org tau awning org 16k. https://t.co/Pty7M0BKhM,neutral
Sebab itu I marah terhadap ahli menteri .ramai yg I nampak ramai yang dengki dan berkianat sesama mereka. Politik m https://t.co/VsqByU1Eyu,negative
@zulhariansyah serbat (serpihan batu),neutral
"dulu me suka buat org mcmni.. tp at the end of the day, regret.. dia buat kita rasa mcm terbeban sgt tau tu hati.. https://t.co/NGucBRj9bd",negative
@SyabilKelana Nak buat apa bil cuti2 ni selain membebel di twitter?,neutral
"Satu (1) kluster baharu di Perak, hari ini: 1. Kluster Behrang Stesen di Muallim https://t.co/zYD38NPcb4",neutral
@Fatinnabilaaa__ @bong_adelina @fazielahrosli Jangan bantu dia sebab dia tak single,neutral
Kawasan alam semula jadi di bukit batu putih ini sangat la mempersonakan. Alam semula jadi ini satu keindahan yang https://t.co/PJgE3MPvIw,positive
@thevibesnews @MuhyiddinYassin Bersatu yg ada kedudukan tapi tiada pengaruh. Boo,negative
Alamakkk lepak wetex lak dahh hdksndnsmm,neutral
@Mateluah Court tennis. Tu pun penuh,neutral
"Nak terima aku terima je taknak sudah, tak paksa pon hidup masing2",negative
Cardigan + tshirt,neutral
@Mrbon25 biawak nyangkut di batu,neutral
"5 - Barangsiapa yang tinggalkan solat Isya' tidak akan ada ketenangan dalam tidurnya di malam itu. Maka, Janganlah https://t.co/NQT1AmC3Ak",positive
"For me, cukup sorang. bila dah besar dia nak jaga aku ke tak terpulang dia. Sebab dia ada masa depan dia. Kebahagia https://t.co/dPj8IpgNYu",neutral
"#KualaTerengganu Rentas negeri sebelum Aidilfitri, melakukan ziarah serta kunjung mengunjung punca utama berlakunya Kluster Kampung Matang, Kuala Berang, Hulu Terengganu. https://t.co/mX6KQzJFEN",neutral
alfa sik buka? info,neutral
IOW PKPD 2021 /VAKSIN COVID/ PEMBUDAYAAN NORMA BAHARU PEJABAT PENERANGAN DAERAH KUALA TERENGGANU Parlimen: P. 036 Kuala Terengganu DUN. : N. 14 Bandar Tarikh : 09.06.2021 (Rabu) Masa : 9.00 pg - 12.00 tengahari #MalaysiaPrihatin #japentrg #kitaAkanmenang #Covid19 https://t.co/IimN8gCqzM,neutral
Sedap aii suara cikgu !,positive
"COVID-19: 6,239 kes baharu hari ini (9 Jun), Selangor kekal tertinggi dengan 2,291 kes - KP Kesihatan @DGHisham https://t.co/RYNnIYoLkE",neutral
NKRI Harga Mati!! Restorasi Indonesia https://t.co/26LLAfbBNC,negative
Bagian 2 https://t.co/vbBbso7wfc,neutral
Semua berpunca dari tangan yg mengundi,negative
@lukmansaifuddin semangat menjalani awal pekan ini,positive
@husnimohdamin Alhamdulillah!,positive
Habiskan first dose dulu boleh? Org kampung aku dh kabor kalau lama sangat dieorg malas dh,negative
": https://t.co/yicBihKfpZ : 4:00 PM - 8:00 PM (Waktu PKP) - TUTUP Jumaat Kawasan Delivery: Bandar Putra, Indahpura, Seleng Alamat Pick-Up/Takeaway: Lot 5346, Jalan Kenari 19, Bandar Putra, 81000 Kulai, Johor (Depan FNS Carwash). . #maQanJohor #maQanKulai https://t.co/uYvzYkXBUx",neutral
Jawatan Kosong Autofin Associates (Johore) Sdn Bhd Admin Executive Kelayakan: Diploma Gaji: RM 2200 - RM 3000 Lo https://t.co/aySHlfWEad,neutral
IOW PKP 3.0 2021/ VAKSIN /PROKLAMASI DARURAT PEJABAT PENERANGAN DAERAH KUALA NERUS Parlimen : P.035 Kuala Nerus DUN : N.12 Bukit Tunggal Tarikh : 7 Jun 2021 Masa : 2.00 tengahari - 4.30 petang #MalaysiaPrihatin #japentrg #kitaAkanmenang #Covid19 https://t.co/gOI9OVa1zO,neutral
"@Az1ma In shaa Allah, sama-sama kita beringat... Aamiin",positive
@zaharin_my Dalam maksudnya tu 'lubang belakang'.,negative
Hampir lupa caranya. Mungkin terlalu nikmat.,negative
"[TERKINI] Setiausaha SPR, Datuk Ikmalrudin Ishak memaklumkan pihaknya telah menerima pemaklum rasmi daripada Speaker Dun Sarawak, Datuk Amar Mohamad Asfia Awang Nassar berhubung dengan tamat tempoh Dun Sarawak yang ke-18. #AWANIterkini https://t.co/rpvJJJoOT8",neutral
Buat bodoh bodoh or memang bodoh bodoh?,negative
Ahad | 6 Jun 21 | Kenali simpton Covid19. Sumber: Melaka Hari Ini Ayuh semua .. kita bantu mencapai herd communi https://t.co/qJKxucFTpX,positive
10 am esok https://t.co/IQMqSkT7E5,neutral
0914 SEKATAN POLIS - Jln Kuching: Di kedua arah di hadapan Pasar Borong Selayang. - Jln Ampang: Di hadapan Keduataa https://t.co/Kxf4KcW6Lr,neutral
"@myzarahman Wahhhhhhhhh. Jari mcm ddk, kecik cinonet",neutral
Aku puas cari org nak pasang aircond. Payah betulllll.,negative
"""Push harder than yesterday"" . Lari paksa diri namanya ni, muka lepas lari pun x ikhlas, ok la 3km area rumah https://t.co/C5rjXayil2",negative
"i srs rasa @alluskinhq lightbulb serum ni is sooooo underrated the lightweight texture, tengok ni macam tak pakai https://t.co/RYtR4OwYHa",positive
"2 JUN 2021 Di negeri Kelantan terdapat lebih kurang 7,000 penduduk masyarakat Rohingya termasuk 3,000 lebih keluarga. Disebabkan PKP, ramai yang hilang pekerjaan kerana kad UNHCR tamat tempoh. Macamana PATI boleh kerja?! - Netizen https://t.co/IOtMs3e9mC",negative
"Ada mentor yang berpengalaman, tapi tak pandai mengajar. Ada pula yang pandai mengajar tapi tak ada pengalaman. P https://t.co/Ik7LKOF4e2",negative
Hari ni giliaq my mom untuk sesi cucuk-cucuk di Hospital Sungai Petani. Tak pasti depa nak bagi Pfizer atau Sinovac.,neutral
@najihah_ramli @ainurrakina @geerajohari @iera2212 Alamakkkk kat mana sedap ni? Jangan macam2. Pening apis nk cari kang,negative
@hnismn @aienunzanuddin padia nih geng.aku ada terlepas train ka?,neutral
"Ar-Rum 30:43 Oleh karena itu, hadapkanlah wajahmu kepada Deen yang lurus, sebelum datang dari Allah suatu hari (Ki https://t.co/4gPN7OdNOQ",positive
Semakin bujangan bah Mau jalan2 dulu lah..kunu @ Kg. Amboi 1 tenom https://t.co/s2xus9z36O,neutral
remote dah 16c tapi Melaka panas lagi,negative
Boleh dok dalam IJN lama sikit ni.,negative
Please someone give Mat Sabu 70 microphones supaya dia boleh baling sebiji kat kepala setiap ahli kabinet.,negative
Untuk sebarang pertanyaan berkaitan COVID boleh hubungi HOTLINE COVID-19 Pejabat Kesihatan Daerah Kuantan. https://t.co/1wLwKr8YKb,positive
Israel kalau paham bahasa Kedah tobat lagi koyak kalau kena maki.,negative
"kerajaan dan kerabat diraja yang biarkan benda ni berlaku. tak sedih ke korang tengok sungai ke laut kat malaysia ni warna pekat tercemar? nak compare dgn jepun, sungai sangat cantik, nature sangat dijaga. so, F*** both of them! be better! jgn tahu merugikan duit rakyat je",negative
"Biar orang buat kita, jangan kita buat orang . Orang bagi batu, kita balas dengan batu nisan",positive
"I have one at home, warna pun sama perangai apatah lagiii",negative
yooo official name is now SAINS! harap takde hal sama acronym dengan Syarikat Air Negeri Sembilan (SAINS),neutral
"Bank juga banyak membantu sebenarnya. Sebagai contoh, di mahkamah, kes2 yg melibatkan bank selaku plaintif, banyak https://t.co/f62aJZYob0",positive
@fnasrom @ASTROARENA Negara mana yg area asea tenggara yang proses vaksinasi dia dah tinggi?,neutral
Fuh nasib baik,positive
HAHAHAHAAAAAHHAHAHA WEH YE AKU RT YG TK BERKAIT PUN DUA PERASAN,neutral
Line celcom dkt rembau nii mcm anjirr ye. Slow nk mampuihhh @Celcom .,negative
Opps macam sik jadi jak 4 bulan di miri tok hmmmm,neutral
"3 detik, yang sanar yah pa,kwkwkwkwkwkwk",neutral
"[ TERKINI ] Bagi semua penduduk di kawasan PKPD Kg. Dato, Ahmad Said 2, Kg. Jelapang Baru &amp; Kg. Sungai Tapah. Sum https://t.co/lqOgDtSuec",neutral
@AznilAshikin @budakbaik33 Hahaha betul la. Dah la video silikon dia bertebaran di timeline 2-3 hari ni,neutral
Satu nama yg kamu sebut sudah menjelaskannya.. Seolah lempar batu sembunyi tangan,neutral
"Tak sebenarnya Penang ni tgh hujan . Dan bila hujan ,hidung pun buat hal .",neutral
"PERINGATAN IMSAK! (05:40AM) bagi kawasan Gombak, Petaling, Sepang, Hulu Langat, Hulu Selangor, Rawang, S.Alam (Selangor).",neutral
"@republikaonline Biar pada beralih ke sepeda atau ke angkutan publik, jd ga banyak mobil bermacet2 ria...... Seper https://t.co/nc02WcOsDV",neutral
@hafeizhi 30 ML wak. Tapi kalau awak beli RM139 tu awak dapat 60 ML. Bipolar ni adalah dupe kepada Side Effect by https://t.co/oOxfLWYo1x,neutral
untungnya orang kedah dapat MB macam ni. kah kah kah,negative
"LokalPride "" Pegang boleh lihat jangan"". Durasipanjangnya: https://t.co/jbAhQxDMk8 https://t.co/xXRCJKf5eu",neutral
Dengar lagu.,neutral
@Junesalman @atashazmi Setuju,neutral
Al Aqsa dari kejauhan. https://t.co/YK5CVt9xk1,neutral
"Dulu minat la jugak raptor, lepas wak doyok buat teruk dgn mb kedah tu, terus geli",negative
Panggilan kedua dari Pusat Vaksin untuk khidmat JBI bantu deaf di Pusat Vaksin Tapah. Semoga dapat membantu. Mohon sahabat bantu kami sebarkan info ini : https://t.co/fcCqUvYigm Kami cuba membantu. Semoga kita dapat memudahkan urusan rakan istimewa kita di luar sana. https://t.co/TE1GxjlLTi,positive
Apakah setelah ini akan muncul cluster antrian BTS Meal?,neutral
@chaewuff Belum nih https://t.co/VqbQuRp1zF,neutral
@callmeyay Live malam ritu ke?? Aku join kejap je ritu,neutral
AKTIVITI PENURAPAN JALAN : Notis Penutupan Sementara Sebahagian Lorong Di KM9.3-KM8.6 Lebuhraya GCE Arah Shah Alam Aktiviti : Penurapan Jalan Lokasi : KM9.3 - KM8.6 Lebuhraya GCE Arah Shah Alam Tarikh : 9 Jun 2021 Masa : 10.00 pagi - 4.00 petang https://t.co/cuBahIn3PV,neutral
